id,PSNR_orig,PSNR_fast,PSNR_rl,SSIM_orig,SSIM_fast,SSIM_rl,LPIPS_orig,LPIPS_fast,LPIPS_rl,CLIP_orig,CLIP_fast,CLIP_rl
20453c240fa0ca8656844389f5b270701a2ec390,,12.153198,13.5724535,,0.6095381571999883,0.5992068651564039,,0.5523719787597656,0.5303319692611694,0.355712890625,0.381591796875,0.35009765625
20e774bd34c9b421ae9d8e7fd2850a306f9ab2ab,,15.892454,18.075897,,0.6562937700322664,0.7193499382042491,,0.40139320492744446,0.30990836024284363,0.272705078125,0.2802734375,0.278564453125
20f94856e61bb3e90d9e29d64e46fca9d7f189b6,,10.680622,12.349922,,0.49750935704030946,0.570689035807484,,0.691947340965271,0.537190318107605,0.399658203125,0.419677734375,0.408935546875
215176d45915636c1ae7d0c479a96e6a2c791d76,,11.462674,12.871506,,0.32497366214683715,0.3821695526700795,,0.7480395436286926,0.611801028251648,0.36767578125,0.364013671875,0.34228515625
2176d948af3c2339735b1e59258d54ad99571fe6,,14.170819,15.637804,,0.4485123890528114,0.5217695420725889,,0.6924415826797485,0.5527028441429138,0.333251953125,0.34326171875,0.340087890625
2185ed3b9b0c1bd5eea208afe6db42f0482aa808,,10.617451,14.208852,,0.5261521368361421,0.6684536292433387,,0.6277926564216614,0.502159595489502,0.3779296875,0.343017578125,0.35693359375
218803f266e6abf408a2a0e2b30ad84ec3f3160c,,10.344256,11.0778675,,0.4849902282140759,0.5220815235387476,,0.7112029790878296,0.630089282989502,0.2403564453125,0.269287109375,0.239990234375
21a5d324b0f08da858babc3af0c7d56c0e7833f2,,13.194289,13.425187,,0.585257701275076,0.6096165369473202,,0.5791484117507935,0.5347943305969238,0.3642578125,0.3701171875,0.351318359375
2246fac38e392764150b9345a48376ac866fb4b8,,11.30439,13.585295,,0.4017348951490689,0.537044990827927,,0.6737542152404785,0.562764585018158,0.32470703125,0.340576171875,0.32958984375
22da2cd09f6a8e24fdf314ac0ebe74bc36789931,,12.104774,14.238721,,0.494856850373488,0.5675695585871257,,0.6713289618492126,0.5750473141670227,0.308349609375,0.31689453125,0.33056640625
22df138fac2305642ea4d9cddd4c9f3030ce1c93,,10.159119,10.394429,,0.5058573566189629,0.5792209465221946,,0.6946879625320435,0.6575042605400085,0.350830078125,0.36474609375,0.35009765625
22f69cbac9e1cafa35b4cf81470425492fd414d6,,11.130362,12.708139,,0.5028680940608005,0.5916382254051057,,0.6154792308807373,0.4744795560836792,0.286376953125,0.301513671875,0.282470703125
2348a5f43e81552e88dd50ddd62a42e632c9d6cb,,14.703265,15.892924,,0.7069622029792043,0.8016913441410489,,0.5745087265968323,0.4268537163734436,0.351806640625,0.33154296875,0.3447265625
23d21611b46ce63478c1c4d07fe3c966a6f99c5f,,9.6917715,9.0405445,,0.47154968253145363,0.4870849749201196,,0.6679153442382812,0.6484078168869019,0.381591796875,0.3857421875,0.385986328125
242592833498f4c62784a4bafddefc11f4ed1015,,10.532237,10.923399,,0.47218268955566844,0.5468236661820568,,0.7202587723731995,0.6241998672485352,0.29541015625,0.29638671875,0.29296875
2498048b0b9d1e829b233d51c0f0180fcb82e1cf,,11.924458,12.285667,,0.5638613186396446,0.6258141679969395,,0.629402220249176,0.6179379820823669,0.28466796875,0.291748046875,0.29248046875
249f49f5364420321d827ccdc8cd970e87f4c82d,,11.987654,11.156154,,0.6638583597206074,0.6268224537678276,,0.6474946737289429,0.6065433025360107,0.3349609375,0.350341796875,0.324951171875
24d0346f3fbda0c50773547f75939cc009bcc2ee,,11.487694,12.962513,,0.40411178012868715,0.5209295771096748,,0.7868070602416992,0.6458062529563904,0.2371826171875,0.244140625,0.2393798828125
251157dbeec044e86aa01279175c7c1d09120bcc,,9.745179,12.724151,,0.5160258497360316,0.6664649410366043,,0.6919124126434326,0.4847729802131653,0.32958984375,0.340576171875,0.327880859375
260194430afd9d32fe67a1696ef87d2f5332b235,,9.295923,11.101819,,0.3779784778952551,0.5722149657452481,,0.74515300989151,0.6210229992866516,0.348876953125,0.353759765625,0.3828125
26128ac9b1de1a60aec2ba876cc069963823ca4a,,12.610901,13.485078,,0.5881932364076246,0.5915694510022078,,0.5799045562744141,0.47873222827911377,0.266357421875,0.247802734375,0.245361328125
265dd9dfb9fe877457daed5ba556926adff255bf,,12.0893135,16.62709,,0.5727809867398785,0.7217513736892371,,0.5621207356452942,0.4401251971721649,0.318359375,0.313232421875,0.310302734375
26b393d8fc48ddee63e3bc28dbf2fcfdab9151cc,,11.478557,12.735971,,0.6276197116061637,0.6455491342723567,,0.6038379073143005,0.5015313625335693,0.331787109375,0.3525390625,0.333740234375
26c7da39d7aef9f8b2f926a711c42ae8ed762223,,11.776474,12.365785,,0.5401105280709452,0.5841558252973834,,0.6290349364280701,0.587008535861969,0.36767578125,0.394287109375,0.363037109375
277d2d1d584839d0e5bdd575a5f73aeb2aa03742,,14.919378,15.625485,,0.5479217208573561,0.5881044576547806,,0.624525785446167,0.5798225402832031,0.35205078125,0.37060546875,0.3642578125
2786c8c893bf1e1092be75f0223689cc9ea627db,,10.618635,11.74124,,0.4072233489463235,0.47149697904576954,,0.6558307409286499,0.6139857769012451,0.370849609375,0.38232421875,0.388671875
283099f1f416edf6d8d4f4ff0492229bc565a159,,14.152411,15.459442,,0.5646157437613818,0.6250328545975249,,0.6457257270812988,0.5923332571983337,0.32568359375,0.384033203125,0.34619140625
288f836ab4ae7e8f7cbe4cdb040bb7e8f4f93f7a,,11.272331,14.106885,,0.3981459700191014,0.51575786610673,,0.6385916471481323,0.5004507303237915,0.343994140625,0.34765625,0.34765625
28df520ef18d0cf6b50e483e1052463dafe508ea,,12.56148,12.6689415,,0.42810844378258883,0.41844107511973455,,0.5867948532104492,0.5169839262962341,0.332763671875,0.333984375,0.332275390625
2933ca8441bf1783c3a24124e53d4501e175395a,,11.740492,12.583617,,0.5371276787854056,0.5789557142928207,,0.6979333758354187,0.6104477643966675,0.291748046875,0.275146484375,0.267578125
294f4442a8247940f9b7900f1e6f759378e70e15,,12.09436,13.4126625,,0.40280061256253225,0.5312335141378336,,0.7575575113296509,0.7021461725234985,0.272216796875,0.2919921875,0.267578125
2951172b3043dd3d5c27336d9ac5ea5ce2751e73,,11.579687,13.54453,,0.5387594337118243,0.6211126482477801,,0.6938583850860596,0.4811309278011322,0.398193359375,0.35693359375,0.346435546875
298181a84f1979a59a55a763d25ac71b920b5f03,,9.413542,10.167101,,0.3927277231551145,0.4661285833119308,,0.7641038298606873,0.652460515499115,0.313232421875,0.31396484375,0.307861328125
298b437f4cf7ee74ccb6d2359bb078f8a170d6f1,,11.683151,11.338747,,0.35797047560856443,0.380200390112305,,0.6429604887962341,0.6306208968162537,0.27978515625,0.273193359375,0.28515625
29cbef6b0b42169fa80a41105518d808bbfd9e64,,14.816996,15.363022,,0.520705012201077,0.5506881510814355,,0.469556987285614,0.42381829023361206,0.297607421875,0.32373046875,0.307373046875
29e1e657130125a504ae8a25255af0ba860428a4,,11.99112,15.053778,,0.5844056180933448,0.6844281022239415,,0.579115629196167,0.38352856040000916,0.283935546875,0.279296875,0.275634765625
2a68c5d02528c32a708b1490b7480d8ef8132a83,,9.544125,13.086782,,0.533931516962836,0.612163274357893,,0.6841920614242554,0.4767272472381592,0.388671875,0.40380859375,0.40234375
2ae9006f5fb5ef68f20a722c65013991e67cf5f0,,11.738022,12.8245735,,0.4373076744284727,0.4624444065864408,,0.6034546494483948,0.5046690702438354,0.287841796875,0.30810546875,0.2861328125
2b126ea5bb024433478a7fd337b94393d8b63ec5,,10.952291,12.284621,,0.3909079321098144,0.42793793364411387,,0.6982637047767639,0.645057737827301,0.36669921875,0.367431640625,0.367431640625
2b15249f3b83f6fe01814467d510d81d1801a0a7,,10.245987,10.865242,,0.47660292581534963,0.5394756406885531,,0.7077687978744507,0.5638852715492249,0.34716796875,0.344970703125,0.33447265625
2b662d171444c9314f17accbbb93d6900c961b2a,,11.396356,11.30021,,0.501174879819543,0.5036102981084359,,0.5924680829048157,0.516532838344574,0.327392578125,0.354248046875,0.36083984375
2b9500be29f9104c9d6f667af4c7c08549a3c572,,11.669537,13.767416,,0.5010748872530003,0.6241019916438936,,0.6965689659118652,0.568899393081665,0.353759765625,0.396484375,0.390380859375
2bff5c14e91b82f5478fcdb2009f126533aeca7b,,8.523594,9.037222,,0.410059119796494,0.4801306709807937,,0.7498748302459717,0.6756320595741272,0.302001953125,0.25537109375,0.322021484375
2c224b1c432aaa72782a8687fc56d83abd5eaa4c,,11.670604,13.364173,,0.4958944184949708,0.5747400432720915,,0.7156645059585571,0.5771299600601196,0.2401123046875,0.2095947265625,0.250732421875
2c5cca5bae4385ad8555a96262f7302488626306,,13.141544,13.28315,,0.530690503445356,0.5758747484909063,,0.7043856382369995,0.5831878185272217,0.337158203125,0.32470703125,0.339111328125
2cb1c87ecd2a1cf1ed2be39671f1f84ecbc694c8,,9.042734,15.244362,,0.5243879546736058,0.6626220842319374,,0.5592145323753357,0.3173236548900604,0.3525390625,0.35498046875,0.34326171875
2cc7211f49d119cfd13b0a8a5d3656a0f8278e01,,12.918236,15.426406,,0.4451266145850734,0.5248418773387363,,0.6514941453933716,0.46307075023651123,0.2822265625,0.296142578125,0.298095703125
2cf6998f1d4b9796367cd98c488f750492e4191c,,13.020039,13.202687,,0.5938334963750102,0.6192630821398276,,0.5415818691253662,0.47090020775794983,0.3583984375,0.34619140625,0.349365234375
2d0bd46230b7d4c72b5ff18d819d8371b5455cb4,,14.455809,17.43641,,0.4491702454066889,0.5972527648292165,,0.6088226437568665,0.4164811968803406,0.2724609375,0.2783203125,0.268310546875
2d2659674fbb3b6f3ed50a5fc12f583f013017af,,12.123196,14.286554,,0.37216342109923967,0.4409599715391354,,0.675845205783844,0.603518009185791,0.37060546875,0.3583984375,0.38427734375
2d27accd7ac62af17b982a00b9ba4f53fcf2ad05,,9.01055,10.852531,,0.4215613549877851,0.4885406913944375,,0.7565516829490662,0.6768580079078674,0.21826171875,0.286865234375,0.279541015625
2df0648956a32ed9b6711d27fa7925b3a260875a,,13.558895,13.505009,,0.5732893760406603,0.542073341180031,,0.6925536394119263,0.6322620511054993,0.2493896484375,0.20751953125,0.1954345703125
