id,PSNR,SSIM,LPIPS,CLIP
0f72a85a007edef0afa270876f2a4e2f26103f12,25.518114,0.8414019938148242,0.09954208135604858,0.296142578125
0fd9dfd7c8cb268fe597ffb59bde1b8e99094580,22.703047,0.7553806423991135,0.1512666791677475,0.31494140625
0fdfe851dc600e234afc2fd50927597d2979694b,22.0523,0.7884048011549364,0.1673525869846344,0.347900390625
102a8784d44ee8ba126cee62fb856aa1a094b236,21.435356,0.7566576507833606,0.16869020462036133,0.362060546875
10cf0693309cfca22995b0f8a152f78e9f6166b3,22.831562,0.7586436080848293,0.15066921710968018,0.39697265625
11bccf62cfd6f9f25358a9ba16c155b08d3b9b93,20.504276,0.7482259803775201,0.16147840023040771,0.34423828125
120c16030147840c5bb424298971e177d7357153,16.987436,0.6578863803217467,0.1917654275894165,0.35595703125
122124c168420d068296f6e146ec7aee84180c6a,24.391579,0.7958398525707068,0.11372362822294235,0.2822265625
1235b46c80052d13dfc9727250c16beeb354d9fd,23.641623,0.8611023482402033,0.09393085539340973,0.2705078125
12408d092447a808500a579c3eef46bbcb3c3178,22.340103,0.80415827778987,0.10940118134021759,0.1942138671875
125587b6e8668882b8f4757c439943f1db6b8add,23.94742,0.7774538221720914,0.15325763821601868,0.328125
12fcd214411c91e53ab957fdf796037337a595aa,16.86621,0.5142162964725198,0.2257533073425293,0.310546875
133c353d71447e812e74bc26a6cd0ca285e4da00,22.404673,0.771483050263853,0.16187706589698792,0.281494140625
14449eecafa6d3d9ead69f0a3a62cae412e18eb5,19.682861,0.6979154509812279,0.17312955856323242,0.370849609375
145afd24c99a836c5c7c65eea051e6046d182519,24.195631,0.7770027120052948,0.17224258184432983,0.30224609375
148be404e92cb16b913bc84ec08b81f691daac42,21.5821,0.7918631423999621,0.1628938764333725,0.326416015625
14f20e3a8c932038422d0a7e72d7f05b7a7c05ac,22.503403,0.8238994410733724,0.1145363301038742,0.33056640625
1558e68a1a56021b37dd94e36dd779d6c083e669,24.80421,0.8757416263494191,0.10367116332054138,0.21923828125
155f3d8a78f95907b122b885f17fdcd5336b16b0,20.111526,0.6365907430104613,0.185310497879982,0.327392578125
156c706138349cb63a6e4d0b23f0c8728e49c807,19.252005,0.6846781828497663,0.19923610985279083,0.268798828125
15d8e70f8a86a06805e2ad44a2c55af124436f5b,22.718472,0.779095271307805,0.14911441504955292,0.3505859375
15e629a335dc68298a87c6578ed2e8c3af46af6d,24.06326,0.7478683448792997,0.10849601030349731,0.2386474609375
15e780664f9aa4fbf8be90587a3ac5599121343d,28.352201,0.879101132911464,0.13185185194015503,0.334228515625
1625085527e2bda2912751dfe37196e15011d24e,21.035902,0.6997257153510077,0.18033480644226074,0.32421875
16d8c3e7af5f070ad0c0aa6553384db6c76fc54b,22.319958,0.8154367486823603,0.10985757410526276,0.312255859375
1742b7a28480f5b68979c94904c86cc672ce2794,20.058716,0.7402673846069993,0.13535089790821075,0.3623046875
1755b19934cf3dbdd0f0e9c396118858cfc4a2c8,20.561123,0.6478862798719384,0.19667351245880127,0.35546875
175650f4ed7ff84e71e6c5b1b3a8a896a2a8dffc,22.689724,0.8432442775257089,0.08121374994516373,0.28515625
177713053bedb849bddb392e21283abd32ed8a0e,21.795887,0.767440352495306,0.13559158146381378,0.334228515625
177df4a8c3f410ed2716ff43237f6fe5937727b2,23.307323,0.7701922320858188,0.1369856595993042,0.333740234375
17ad6e758a8d0fe731a3fd81e935656c4696a245,21.900814,0.7648234046383795,0.16044065356254578,0.361083984375
17b733058df179fc01dd3591dad70cf86e537472,24.952595,0.8855822389568041,0.057747747749090195,0.38623046875
17d980408c2feddac40f31c1057bcdbd3819cb04,28.527967,0.8938719014113112,0.06933756917715073,0.363525390625
17dbb5a62444235c6949adb4f26020766e93f8ff,28.975313,0.9156128390375825,0.06673335283994675,0.337890625
17dd4eb2375a82df888c9abdbfb66afc947a2012,25.003513,0.8839372272312681,0.12014397978782654,0.39892578125
17fe05ecd1b9059baba37e6800ecb1211588d224,22.893343,0.7026054623974138,0.1657794713973999,0.332763671875
181db8ac1fdb5cc7387e5b7647c2d5e9056ad509,22.198524,0.7609051280215665,0.18611183762550354,0.36328125
1820d544c7ec3429642f857f1449a23d529dc4ff,22.372295,0.7662865961948869,0.12009619176387787,0.254150390625
187d107fc17d4fe51ac8c9ce4ad9fdcb1b96997c,17.417809,0.645724760926706,0.14368480443954468,0.343505859375
1884a3e258b18839ffa495269710a61345ae674d,23.278023,0.7953366524689872,0.1410801112651825,0.36279296875
18bc2ef8d168385dc073496dad10123581fc52a0,24.036686,0.8036797864688086,0.16066542267799377,0.3330078125
192d371693188819931d4b6ea17ad44fe8a2c8d2,22.44759,0.8258684514753868,0.126339852809906,0.330078125
196fbf0a69a8460fc7bc57d5b05c8aaaa97d4a02,26.448357,0.8664280612399287,0.11652670055627823,0.320068359375
19712eab6e0dbbcbcb9b55bbc217df31abdf0b54,22.536179,0.7992444632318157,0.1418333500623703,0.29052734375
198ddefcf0f65b1def4fd81b4f39fc813d8ec95c,25.66702,0.8584408433297367,0.1108461320400238,0.34326171875
199ea427154587bab85fcd4fdee4f3ce3eb4eb41,23.476727,0.8246808724082825,0.12922440469264984,0.375
1a103cfcb6072d84257cecf9816956534f3282ad,23.549002,0.8450432938907749,0.14379405975341797,0.34375
1a4eb96580489dbee758c5155ff4e6baa7827f58,21.37722,0.7650092048243359,0.12084966152906418,0.387451171875
1b028f57326edf88a474ed31b47b2b527b035617,27.610447,0.8591575647195552,0.09148742258548737,0.3212890625
1b29b3e02da74f6b5aa5b08733d2370b11b1ab7e,23.201088,0.8153116498420999,0.1373465657234192,0.276611328125
1c0df912e8ea6a62bd2318f6c2bc063a78508d5c,26.106138,0.8578737227021577,0.11800546944141388,0.3759765625
1c212471d8ec4aeec7e8e616cc6d9f7048b92350,23.26888,0.8487788646482256,0.1079590916633606,0.32421875
1c418c03b44b4b29239bb22bad2c1f8fda7436b1,21.128277,0.7830182584611172,0.12732179462909698,0.335205078125
1c53eed315ac8b669c67f7a861a4518265578625,26.083416,0.8772119929871759,0.10443146526813507,0.335693359375
1c8065abc6cbcaa4a898382f45384fb5877cffe7,21.81595,0.8452826845453845,0.12247316539287567,0.34423828125
1ce6e86d2a9637004f7c888f3b8eddb5688f9b47,24.261152,0.8822617122775926,0.07518722862005234,0.287841796875
1d0d5ec9c713873adc83fd9a3b944803728fc0f4,21.685772,0.777401338369465,0.159279465675354,0.3427734375
1d4eea7131fdef7d27755a819799e6aa86d24eab,26.051685,0.8251521057424119,0.09424752742052078,0.332275390625
1d7330d00fe9321b0ced65a10a218237d205de5d,25.292496,0.7976170846694833,0.13266901671886444,0.281005859375
1d7425378cbe029537e1ec4b78fb4dfacc39e217,23.359926,0.7854239720847097,0.14288215339183807,0.30615234375
1d8b3ed10e56103273218c328db5e9b431092a11,23.775536,0.7954483241194833,0.11466139554977417,0.298828125
1d9564224549ec62901d6079f4a8a5a906e6868b,25.620007,0.8295961365942054,0.11314533650875092,0.294189453125
1dc97dbc24e1dbae00706388289945bd929526cd,21.717285,0.7723695947166886,0.15679669380187988,0.3466796875
1de3120f5aaf9c9baf75b09e395e6a1255cfd969,22.47707,0.6952141835958843,0.16739952564239502,0.282470703125
1df5793b5155179f70fa2cd86585202f39fe8f4f,17.684027,0.5847174814172225,0.23566138744354248,0.300048828125
1e1c5e9be1c573dc3678b394d7f4e8ee27cd29a4,25.371626,0.8433168219546587,0.11138290166854858,0.30517578125
1e8faf6f1480fe843a6aa1ae2c95948309379239,21.922655,0.7715714399641168,0.17259754240512848,0.32958984375
1e9d6182bde61167c09f3c29c4443622dc843cc1,18.782522,0.631600386062774,0.198955237865448,0.30517578125
1eb1c7a7c1b03aecf06b60dfebc2841169d0e208,20.647429,0.7364600036422319,0.16857227683067322,0.37548828125
1f5367a3c856da24f53020e1d17254b57c0c0956,26.418736,0.8662864495410489,0.09921680390834808,0.31640625
1f990bb78201544b7cfabafe7a602d96ae3ebec6,21.18277,0.7610388807914541,0.15962322056293488,0.274658203125
20453c240fa0ca8656844389f5b270701a2ec390,24.966028,0.8081533286296957,0.1209150031208992,0.352294921875
20e774bd34c9b421ae9d8e7fd2850a306f9ab2ab,28.17436,0.8490170375060861,0.0780487135052681,0.28125
20f94856e61bb3e90d9e29d64e46fca9d7f189b6,21.013556,0.7415302440591159,0.14380669593811035,0.397216796875
215176d45915636c1ae7d0c479a96e6a2c791d76,20.158524,0.5516811073355296,0.2142651379108429,0.359375
2176d948af3c2339735b1e59258d54ad99571fe6,23.0308,0.7424470545828402,0.12000636011362076,0.3359375
2185ed3b9b0c1bd5eea208afe6db42f0482aa808,25.030361,0.8828846538098439,0.12635673582553864,0.36767578125
218803f266e6abf408a2a0e2b30ad84ec3f3160c,19.803751,0.7522584566808669,0.1616072952747345,0.244873046875
21a5d324b0f08da858babc3af0c7d56c0e7833f2,22.998795,0.8359649376408137,0.13033604621887207,0.357666015625
2246fac38e392764150b9345a48376ac866fb4b8,24.126322,0.8250997293511567,0.11628842353820801,0.322021484375
22da2cd09f6a8e24fdf314ac0ebe74bc36789931,24.546883,0.804300697966573,0.11454732716083527,0.309814453125
22df138fac2305642ea4d9cddd4c9f3030ce1c93,24.12029,0.8514276292537297,0.1272747665643692,0.35302734375
22f69cbac9e1cafa35b4cf81470425492fd414d6,25.97654,0.8511346612964128,0.10363247990608215,0.279296875
2348a5f43e81552e88dd50ddd62a42e632c9d6cb,26.237001,0.8810228719158778,0.11633295565843582,0.342529296875
23d21611b46ce63478c1c4d07fe3c966a6f99c5f,19.95966,0.7938406323231225,0.12923894822597504,0.386474609375
242592833498f4c62784a4bafddefc11f4ed1015,22.559347,0.8455222525325076,0.12439481914043427,0.296142578125
2498048b0b9d1e829b233d51c0f0180fcb82e1cf,27.532001,0.9057719051567306,0.08943699300289154,0.298095703125
249f49f5364420321d827ccdc8cd970e87f4c82d,24.66974,0.8740396853594303,0.0971069261431694,0.328125
24d0346f3fbda0c50773547f75939cc009bcc2ee,26.111393,0.8523863723552916,0.1159501001238823,0.23388671875
251157dbeec044e86aa01279175c7c1d09120bcc,26.565008,0.8915659184570021,0.07537711411714554,0.326904296875
260194430afd9d32fe67a1696ef87d2f5332b235,25.186184,0.8390883440403516,0.11883167922496796,0.36181640625
26128ac9b1de1a60aec2ba876cc069963823ca4a,24.358196,0.8196360439728446,0.10222553461790085,0.26171875
265dd9dfb9fe877457daed5ba556926adff255bf,26.535719,0.9023755581658329,0.0730326771736145,0.318359375
26b393d8fc48ddee63e3bc28dbf2fcfdab9151cc,22.165154,0.8236716193084904,0.1378774642944336,0.34228515625
26c7da39d7aef9f8b2f926a711c42ae8ed762223,23.413803,0.8316206707793855,0.1172562688589096,0.369873046875
277d2d1d584839d0e5bdd575a5f73aeb2aa03742,24.048433,0.7643334238408567,0.16693070530891418,0.36279296875
2786c8c893bf1e1092be75f0223689cc9ea627db,22.824804,0.809094109253433,0.1552196443080902,0.361572265625
283099f1f416edf6d8d4f4ff0492229bc565a159,23.36889,0.8041267237863189,0.14985764026641846,0.3193359375
288f836ab4ae7e8f7cbe4cdb040bb7e8f4f93f7a,24.22797,0.6927750796843308,0.13941580057144165,0.3486328125
28df520ef18d0cf6b50e483e1052463dafe508ea,19.210918,0.6206175337732609,0.17965921759605408,0.341064453125
2933ca8441bf1783c3a24124e53d4501e175395a,23.013659,0.7844896588594089,0.13777360320091248,0.28271484375
294f4442a8247940f9b7900f1e6f759378e70e15,23.212463,0.7857736397766804,0.1529548317193985,0.275634765625
2951172b3043dd3d5c27336d9ac5ea5ce2751e73,19.97785,0.7561946971487167,0.13233326375484467,0.391357421875
298181a84f1979a59a55a763d25ac71b920b5f03,20.644064,0.8210572125614691,0.12800587713718414,0.321533203125
298b437f4cf7ee74ccb6d2359bb078f8a170d6f1,18.196003,0.6179125292119255,0.20736011862754822,0.278076171875
29cbef6b0b42169fa80a41105518d808bbfd9e64,20.524418,0.6815760853320628,0.14889225363731384,0.299072265625
29e1e657130125a504ae8a25255af0ba860428a4,26.55141,0.8400742916137793,0.07997114956378937,0.2841796875
2a68c5d02528c32a708b1490b7480d8ef8132a83,22.011526,0.7564365253931001,0.13122673332691193,0.392333984375
2ae9006f5fb5ef68f20a722c65013991e67cf5f0,19.114433,0.6135447932826922,0.20770268142223358,0.280029296875
2b126ea5bb024433478a7fd337b94393d8b63ec5,20.24535,0.7356747730073838,0.15866266191005707,0.369140625
2b15249f3b83f6fe01814467d510d81d1801a0a7,19.124187,0.7413920108407339,0.14658954739570618,0.346923828125
2b662d171444c9314f17accbbb93d6900c961b2a,18.47349,0.7281340595918148,0.15829269587993622,0.344482421875
2b9500be29f9104c9d6f667af4c7c08549a3c572,25.177069,0.8521006816478888,0.14205431938171387,0.361572265625
2bff5c14e91b82f5478fcdb2009f126533aeca7b,21.045359,0.7748635700862873,0.1716364175081253,0.31103515625
2c224b1c432aaa72782a8687fc56d83abd5eaa4c,24.77076,0.7796726204573995,0.12190312147140503,0.2509765625
2c5cca5bae4385ad8555a96262f7302488626306,23.874294,0.7953732779056076,0.13341860473155975,0.332275390625
2cb1c87ecd2a1cf1ed2be39671f1f84ecbc694c8,21.524117,0.772235660930467,0.09579548239707947,0.361328125
2cc7211f49d119cfd13b0a8a5d3656a0f8278e01,23.424435,0.7207510777769818,0.10759438574314117,0.270751953125
2cf6998f1d4b9796367cd98c488f750492e4191c,23.94852,0.8403141341042818,0.12883000075817108,0.363525390625
2d0bd46230b7d4c72b5ff18d819d8371b5455cb4,21.229156,0.6811277474240889,0.1682557910680771,0.2587890625
2d2659674fbb3b6f3ed50a5fc12f583f013017af,22.186146,0.6780564389205662,0.16001667082309723,0.37255859375
2d27accd7ac62af17b982a00b9ba4f53fcf2ad05,24.227829,0.8014928119988346,0.11870834976434708,0.236083984375
2df0648956a32ed9b6711d27fa7925b3a260875a,30.815142,0.932590361139785,0.07662814110517502,0.251220703125
2e1b005910cbd60be47bce4392868a9a60bd2d93,20.68114,0.7254999969530163,0.20716123282909393,0.275634765625
2eca71276840d3384d2fc8bf3caeddd2f90000eb,26.607975,0.9018977914538767,0.09186451137065887,0.36865234375
2f6598c0cf99c0ebeb029ffac00e8b0041662ce2,17.787792,0.6455415528930489,0.2034316062927246,0.3330078125
2f8878a963f3fd1b2c6ad55a255951c44a224b78,29.057564,0.893508318334773,0.08944883942604065,0.3515625
2fe5f2ad05effe7bf27759fe4407c84fa71e8a4a,21.474468,0.7472118345362353,0.19167721271514893,0.269287109375
2ffcb85d6edc5dc944e9adbeb4953326a567b9fe,26.217854,0.8507998405592604,0.10891424864530563,0.338623046875
3018d348d7472b183c522291d93f63ff7b690c57,21.065044,0.721534724832703,0.17535491287708282,0.38037109375
305fa9c3ae5dce18cbdf01d02c9d56aa42d4e558,21.098122,0.7284743590956264,0.19516299664974213,0.369873046875
306c8947dd78973fa9c485c9d63b396113d6e10e,24.46447,0.8474083725228585,0.12100925296545029,0.31884765625
30d1d0b81bc94e8830516edd93f3e1eedfbb30fd,22.426403,0.8552775561651688,0.1407427191734314,0.365478515625
30e6004ba707516794d33fb9cc7fbb7360972009,19.160255,0.7075529809348367,0.16890546679496765,0.3193359375
332097f7748d524bb29fb78fa6a0511e14729495,28.546902,0.8916894735530985,0.07957250624895096,0.284423828125
335d3c4304aeb5b29597d6cacf96653236d4ca7e,25.748886,0.8473395595303151,0.11318008601665497,0.3544921875
33a0cd718bbb22ca79e32f5a8127d6c0674f8f90,24.415997,0.8460108436533679,0.10047333687543869,0.2919921875
33c2ffb222e09537d0f9b139e730a8c56d84afc2,26.275532,0.8570743093928713,0.10082834959030151,0.31103515625
340c6c2abad6db6313de7e8fd3365c21b9f7d270,21.496925,0.7530929287611797,0.16930486261844635,0.38232421875
344f0c221a41779a17ac47942f5c561926a0d68a,22.53084,0.7909968585266958,0.11014191061258316,0.318603515625
34942e34bab3d2758bdae2220b5a61415bb971c5,18.072119,0.5038259644336966,0.2289522886276245,0.292236328125
34aeff7c6875e3fce6dc60a13a49e0887fe8499f,23.727892,0.7586333160290332,0.13677898049354553,0.201904296875
34b2ba525d7671e3e946009997cfda83a1d62bf3,23.360535,0.8496959644237037,0.10609468817710876,0.25439453125
34d1fbd034ba61434c70fd705aaa2c159f33a7da,21.33092,0.7591250486249076,0.14446723461151123,0.344970703125
34ec75347be19c6c6c96964fac95fc4779df72a2,19.896105,0.7257191118724734,0.18771380186080933,0.34716796875
3585f84546a64323188e32b78e5e90f994fd2373,23.907219,0.7785441873727942,0.13205277919769287,0.31298828125
35a1eea51015e1ab2f9028b075fecced3f9fb07b,21.392897,0.746128876739132,0.15051564574241638,0.376953125
35a4308d930126a47ab71bf2477bc6aa3242793f,20.70179,0.6813549041221786,0.21643058955669403,0.362548828125
35c092fb97fbf3ec12f6af784219bcdff24d8348,27.19271,0.8678071742930801,0.09893321245908737,0.352783203125
35fe53d1aeabe1ad8f1b81f4b142f078c04ff92e,27.312702,0.895112495071308,0.06010223925113678,0.263916015625
36437d07964e85f166e3171cf2577ef001e59a27,23.3662,0.8211770118900441,0.16272401809692383,0.298583984375
3644c12a697c0ec0702822979705dc234fdc7d28,21.725561,0.7850104699677721,0.15745693445205688,0.324462890625
365692b8372e9beb830286ff425541ef485187f1,24.24505,0.8255845336317004,0.11117693036794662,0.3291015625
36b1ca6783cb632c13a44a26e264de3e00ee3df8,23.373192,0.7302492189741433,0.12471052259206772,0.31787109375
36eb3ffea9487d079a21169dabd927dd9fbc2f15,19.0988,0.5504508922529433,0.24002262949943542,0.33642578125
370d04e277023f11a6a8bd8e772a8243908ca147,24.782057,0.8343039981939043,0.11983922123908997,0.3134765625
3714c86974705328cf89d0057a1f35f308e3cf4c,21.81794,0.6881731855722076,0.2060745656490326,0.375244140625
3720e99404c75bbb7128ee940bc77ecb39183f1c,19.62637,0.759526620298035,0.16907097399234772,0.288818359375
372a4c614aa93247d34426563af02e41372cba6c,21.294518,0.7340411553418669,0.17164041101932526,0.3349609375
374717e48929801328dae4111dfc3ed1036409b1,20.918858,0.6383221581072754,0.19947056472301483,0.366943359375
37c86f29d27e1348db6891a82c50610af9a97074,21.892462,0.8157662629558485,0.10818049311637878,0.371826171875
37d9c4fca0213eaec9ea5cd58ade1cd58a006927,25.038372,0.8515916844725734,0.09177040308713913,0.23779296875
37efeb5f1bd131a60fafc3a2fe7ec5c607ddda3a,24.747755,0.8368648912827111,0.11252301931381226,0.33935546875
381826a99d64b2704ce5f46a8b3e3f3043f96c85,22.245142,0.7913829529534112,0.14450007677078247,0.37109375
382ad81d92732ad3f63a69f4861eeb87a8cc4ef7,23.806309,0.8108110162680924,0.1477765291929245,0.3076171875
38799c4919ddbdc8397c272e795a546144e7b8d4,23.00333,0.8666993255950936,0.11580613255500793,0.342041015625
38814f8c0dce21d10e74be220566cc486e195291,24.645237,0.8568185266556704,0.10881885141134262,0.34423828125
38b2db8fe103ea4839e38ce828cbb1441dca7844,23.815172,0.8251907320023587,0.14324837923049927,0.35693359375
391633f8b954a4c396369d813512a3a5830607d9,21.583517,0.8130627303497985,0.10278850048780441,0.3076171875
39968f515f5df08d3f0ac4a1919274744a43508a,21.551687,0.7166002240476091,0.18133904039859772,0.30419921875
3a01d0f73cff38130b4296f32bfd6a411058c3cf,23.97238,0.8342918004863713,0.11662283539772034,0.29833984375
3a2c85609ed43770dcc7fe08ca1929e433a398d0,24.635275,0.8248552431673236,0.09842491894960403,0.29541015625
3b09681b9550b67b565fc241889234cd57f5e79c,25.2304,0.8574298912952721,0.09762303531169891,0.33251953125
3c05450340285db09fff9200de630f9804d3881c,31.17252,0.9548946648612553,0.078229621052742,0.36083984375
3c0801c6e1e3caebbed08eeadb452ccd3d9df80c,21.556725,0.7962690395371776,0.14815020561218262,0.27001953125
3c0930a5904768dde21913efd1948886e24598ab,23.930185,0.8405328729910201,0.12131650745868683,0.311279296875
3c09921871aba429bb67a30dcc1938ecc6a7e668,20.14864,0.6986770059771118,0.16493766009807587,0.33642578125
3c0d507b1344b25f25ae2d82ada88ba2ef392a4e,24.85634,0.8851394138721101,0.12017293274402618,0.275634765625
3c23f991559b205799ecc3919e50e0ba44ffce10,22.247185,0.7281109375367903,0.15815015137195587,0.36376953125
3c6d7ffc388acde8ea4814d617667f10dafe98fa,20.633636,0.6589636009689445,0.1514185220003128,0.334228515625
3c7b63b052918f35d1618ce9497941d7b387ce34,28.111494,0.9142363085517357,0.10104036331176758,0.33447265625
3c94e1c45d02226676d791b5895876ae2dc72562,21.67936,0.7994005002375744,0.10860753059387207,0.360107421875
3c9c334a5622d742bcbaacdc7fd1ecc16e3af259,20.193338,0.6429086982060532,0.22785428166389465,0.336181640625
3caab01b6a4712047b2499ceb7d4c670fe908090,23.484379,0.8072340702337666,0.12250684946775436,0.313232421875
3dc4a48d43e113cf257da259fd06b2aa4ed33a38,23.300327,0.7709222535332888,0.11526332795619965,0.275146484375
3dfe41e525c13844ae2bf9408d2553ab0a9ce2d4,24.416273,0.8311978069971907,0.10786617547273636,0.28173828125
3e4fbc396f1d496c59fdd86c6bb74432df648429,25.721867,0.8163565053009286,0.074448361992836,0.319091796875
3e7d552cdf64fdc42b1c91344d2ad8ad29ee0ad2,22.49099,0.7396339980174341,0.139395073056221,0.334716796875
3e801ce9abac2913f6430b584e9b0a90b8ea6035,25.750484,0.8807836990589442,0.08916782587766647,0.3330078125
