id,PSNR,SSIM,LPIPS,CLIP
0035db245d3cb77717fc699f3237b178cc34b21e,,,,0.336669921875
003c48e6f814af7376faa64c24269a84ebf3b5d7,,,,0.28564453125
0079b5adbdd29bc38443bfe49db1ae84e02fadf3,,,,0.35693359375
008d73dd7f94c758ef7ecdf42686062e231e923b,,,,0.291015625
00d295e36406fdb1ebe961bd2add75e52320ac41,,,,0.298583984375
010d3a1ecc9b6e691630660ec5fb547de1017c5b,,,,0.27783203125
02547b22cdfd3e710b0c2e01eb5248821728caac,,,,0.3310546875
026a8ad80d60cbf4ed1b8a5a4bbd6e8d759ad83a,,,,0.289794921875
026c857c1a813b3457a5d5a3923ee936d9872103,,,,0.2705078125
02ecd50bf9837c68eb7649d388bab05a03e58c7d,,,,0.24462890625
02f52ee1c402507d3866ce0f9c077afc23a24a4e,,,,0.325439453125
0320f51aa0fbaf88e2d39c16e1eb291ba98d3787,,,,0.34765625
0365a0066f4849759d1d117b1e632c463a4c3e42,,,,0.26318359375
03b0f113c0255a7257ccf1cf0f2b8e90008e9f9f,,,,0.382080078125
03b16f49313b9d5197b829e4ddc43d471cb07f46,,,,0.315673828125
03b3df7dbb399ae6b4d06c7f9f5bb49db5987ab2,,,,0.4404296875
03b4dc954014f767730adeabcd4f12fe19af5c27,,,,0.301513671875
03bbc2be922471f4709df9dc0fc9355bc82126b3,,,,0.36083984375
042e1b53b3385a2298722bfae61f34e2f14943c9,,,,0.270751953125
048d538dbc6625ff6bc70e56114d29d799e35566,,,,0.3447265625
04c27123ef8cb70e56ae2300d0429c07550d7e1f,,,,0.31591796875
04ef75eac63306ef923ebd3085729bea2a035bbb,,,,0.250732421875
052f24f5a23f332a5a58ad4b6dd3192b89a54e60,,,,0.359619140625
0578fba88eddfd13cd518aa059223f46a05b6764,,,,0.35498046875
05842f36539f9af7a3706532aa70e7a3971de27f,,,,0.31103515625
05c240186479e3d16639993e8e3dc9786be89763,,,,0.30810546875
060a1018262eae228de79a722ca9738b389bbbe6,,,,0.2958984375
06624ed279696113c8aedf07fe0280a6c0da4591,,,,0.348388671875
067f885b2660acf44ed1d2b3f1f7e1b5c1e19fef,,,,0.364990234375
06d23b5b01af59875c12ce932c41bcac4cc0d6ed,,,,0.317138671875
06d638beb91d5bbdd506313ab2747eaae165adb1,,,,0.28466796875
076e41d130f72aa50193a3f54cd773e13fdab569,,,,0.339111328125
