id,PSNR,SSIM,LPIPS
10cf0693309cfca22995b0f8a152f78e9f6166b3,13.377630521498919,0.549983821478646,0.6207379102706909
11bccf62cfd6f9f25358a9ba16c155b08d3b9b93,11.7170299806667,0.5460853836780432,0.5867959260940552
120c16030147840c5bb424298971e177d7357153,10.179520248386043,0.45349458205976734,0.5729423761367798
122124c168420d068296f6e146ec7aee84180c6a,13.648643310939976,0.6015156071515735,0.5649771690368652
1235b46c80052d13dfc9727250c16beeb354d9fd,10.907733701396607,0.6089639433046914,0.6102129817008972
12408d092447a808500a579c3eef46bbcb3c3178,13.846448878969227,0.6380433780832625,0.5822685360908508
125587b6e8668882b8f4757c439943f1db6b8add,13.84274015284959,0.6166474404496385,0.6133468747138977
12fcd214411c91e53ab957fdf796037337a595aa,10.32020523402893,0.3462354176813632,0.7243582010269165
133c353d71447e812e74bc26a6cd0ca285e4da00,14.084086790528028,0.6046461273154001,0.6620413064956665
14449eecafa6d3d9ead69f0a3a62cae412e18eb5,12.08770508865655,0.5406076591422256,0.628629207611084
145afd24c99a836c5c7c65eea051e6046d182519,16.34810378146802,0.6457737682478472,0.5327180027961731
148be404e92cb16b913bc84ec08b81f691daac42,13.110512483597741,0.5553890791342188,0.586644172668457
14f20e3a8c932038422d0a7e72d7f05b7a7c05ac,13.246831366422816,0.6322049890393586,0.48858365416526794
1558e68a1a56021b37dd94e36dd779d6c083e669,10.47523009793559,0.6218971104494224,0.6720148324966431
155f3d8a78f95907b122b885f17fdcd5336b16b0,12.842960356061754,0.43974541120908234,0.521547794342041
156c706138349cb63a6e4d0b23f0c8728e49c807,11.40808537719914,0.4628835103395335,0.593454122543335
15d8e70f8a86a06805e2ad44a2c55af124436f5b,10.894706241672177,0.5356858498318656,0.6496413350105286
15e629a335dc68298a87c6578ed2e8c3af46af6d,13.922894661162925,0.5808591616518358,0.5513412356376648
15e780664f9aa4fbf8be90587a3ac5599121343d,18.77062640846354,0.8113383598156139,0.4305351972579956
1625085527e2bda2912751dfe37196e15011d24e,13.644711130759328,0.5192508291159467,0.6469355821609497
16d8c3e7af5f070ad0c0aa6553384db6c76fc54b,13.775302292755825,0.612682903568917,0.5965281128883362
1742b7a28480f5b68979c94904c86cc672ce2794,10.15171529037717,0.5285477447624595,0.6332552433013916
1755b19934cf3dbdd0f0e9c396118858cfc4a2c8,13.001472215821428,0.47698787116018826,0.5850343704223633
175650f4ed7ff84e71e6c5b1b3a8a896a2a8dffc,15.292946601198597,0.6973993884726709,0.40261444449424744
177713053bedb849bddb392e21283abd32ed8a0e,13.325042952406587,0.5886836275375342,0.6030497550964355
177df4a8c3f410ed2716ff43237f6fe5937727b2,17.34477405863928,0.6540425982981751,0.5115441083908081
17ad6e758a8d0fe731a3fd81e935656c4696a245,12.348889741322335,0.5402369409737807,0.6334797143936157
17b733058df179fc01dd3591dad70cf86e537472,13.33643365048096,0.7827075898899937,0.3356635272502899
17d980408c2feddac40f31c1057bcdbd3819cb04,13.397160044740025,0.7174025451984679,0.4785410165786743
17dbb5a62444235c6949adb4f26020766e93f8ff,13.875999552162536,0.7315700729451539,0.47403454780578613
17dd4eb2375a82df888c9abdbfb66afc947a2012,12.756640613997302,0.6846283848358244,0.5176877379417419
17fe05ecd1b9059baba37e6800ecb1211588d224,15.096021548515964,0.5902860320066209,0.5284451842308044
181db8ac1fdb5cc7387e5b7647c2d5e9056ad509,14.35773459813378,0.6171610811219245,0.581535816192627
1820d544c7ec3429642f857f1449a23d529dc4ff,14.779606449148242,0.6136421330451095,0.5493767857551575
187d107fc17d4fe51ac8c9ce4ad9fdcb1b96997c,10.43492879070043,0.5042653588349068,0.6312537789344788
1884a3e258b18839ffa495269710a61345ae674d,14.437692115419338,0.6434558598038614,0.5447757840156555
18bc2ef8d168385dc073496dad10123581fc52a0,14.478556095146985,0.6224614926284597,0.6078004240989685
192d371693188819931d4b6ea17ad44fe8a2c8d2,12.564332845519921,0.5885865803310222,0.583357572555542
196fbf0a69a8460fc7bc57d5b05c8aaaa97d4a02,12.647441709649112,0.6126848031254616,0.5300832390785217
19712eab6e0dbbcbcb9b55bbc217df31abdf0b54,14.642329497325582,0.6196705123565791,0.5819687843322754
198ddefcf0f65b1def4fd81b4f39fc813d8ec95c,12.123986245346716,0.6447322767971994,0.5739916563034058
199ea427154587bab85fcd4fdee4f3ce3eb4eb41,15.844612131066565,0.6575451964673478,0.5559653639793396
1a103cfcb6072d84257cecf9816956534f3282ad,15.653034210091032,0.7336113848593149,0.5487133860588074
1a4eb96580489dbee758c5155ff4e6baa7827f58,11.441764428997306,0.5816442823111915,0.6398475170135498
1b028f57326edf88a474ed31b47b2b527b035617,13.14335962715478,0.642024870778887,0.6182928085327148
1b29b3e02da74f6b5aa5b08733d2370b11b1ab7e,11.754158940295994,0.5624737267256222,0.5901409983634949
1c0df912e8ea6a62bd2318f6c2bc063a78508d5c,13.114953233167128,0.5989197491887771,0.6149698495864868
1c212471d8ec4aeec7e8e616cc6d9f7048b92350,13.465176556709672,0.6840603862661108,0.5222023725509644
1c418c03b44b4b29239bb22bad2c1f8fda7436b1,12.392525249493271,0.6116266039630134,0.5314502716064453
1c53eed315ac8b669c67f7a861a4518265578625,14.20051490040662,0.6960289721257656,0.5012028217315674
1c8065abc6cbcaa4a898382f45384fb5877cffe7,12.791250396597718,0.6462226839607365,0.5284311771392822
1ce6e86d2a9637004f7c888f3b8eddb5688f9b47,16.0016911200665,0.6958380410096799,0.4928034543991089
1d0d5ec9c713873adc83fd9a3b944803728fc0f4,11.19382376688641,0.45465062653960375,0.6648428440093994
1d4eea7131fdef7d27755a819799e6aa86d24eab,13.976192456087755,0.525240290635982,0.6011232733726501
1d7330d00fe9321b0ced65a10a218237d205de5d,12.561091228221352,0.5700198771584783,0.6961309909820557
1d7425378cbe029537e1ec4b78fb4dfacc39e217,14.60021450662591,0.582438569865654,0.6050406098365784
1d8b3ed10e56103273218c328db5e9b431092a11,14.109962213789867,0.5583165295316496,0.5656906962394714
1d9564224549ec62901d6079f4a8a5a906e6868b,14.89029387185023,0.7203328517279658,0.43646058440208435
1dc97dbc24e1dbae00706388289945bd929526cd,9.617528475297567,0.4921389656750108,0.6401568651199341
1de3120f5aaf9c9baf75b09e395e6a1255cfd969,14.30866668760175,0.527128204255536,0.6323686242103577
1df5793b5155179f70fa2cd86585202f39fe8f4f,12.507117067536997,0.40975607861809477,0.5556861758232117
1e1c5e9be1c573dc3678b394d7f4e8ee27cd29a4,11.062756468054623,0.596285601458014,0.6546677350997925
1e8faf6f1480fe843a6aa1ae2c95948309379239,14.754661838726413,0.6473798064009816,0.5392929315567017
1e9d6182bde61167c09f3c29c4443622dc843cc1,11.164345695783336,0.3963703614188872,0.5942400693893433
1eb1c7a7c1b03aecf06b60dfebc2841169d0e208,12.494398492866567,0.5256750203806574,0.6127516031265259
1f5367a3c856da24f53020e1d17254b57c0c0956,15.159297851365698,0.6839245605762976,0.47449052333831787
1f990bb78201544b7cfabafe7a602d96ae3ebec6,11.686707638070446,0.6212095174307609,0.6509224772453308
20453c240fa0ca8656844389f5b270701a2ec390,13.747250541228109,0.6402136287873504,0.5505657196044922
20e774bd34c9b421ae9d8e7fd2850a306f9ab2ab,14.60948651807956,0.6988309402022416,0.35399535298347473
20f94856e61bb3e90d9e29d64e46fca9d7f189b6,12.549564881219627,0.5716149316952577,0.5418802499771118
215176d45915636c1ae7d0c479a96e6a2c791d76,14.079531382469735,0.4263384121060385,0.5589019656181335
2176d948af3c2339735b1e59258d54ad99571fe6,16.380592440624252,0.560638815554869,0.5211567878723145
2185ed3b9b0c1bd5eea208afe6db42f0482aa808,12.159616628124667,0.60991209836025,0.6253108978271484
218803f266e6abf408a2a0e2b30ad84ec3f3160c,8.691788389284579,0.47965326725251445,0.6984577178955078
21a5d324b0f08da858babc3af0c7d56c0e7833f2,13.57317879228255,0.64674206661948,0.5037854909896851
2246fac38e392764150b9345a48376ac866fb4b8,12.173950013372233,0.5526933500352609,0.5561724901199341
22da2cd09f6a8e24fdf314ac0ebe74bc36789931,14.682691193764834,0.594929709070474,0.5566180944442749
22df138fac2305642ea4d9cddd4c9f3030ce1c93,12.234549465345728,0.634799503352804,0.6050476431846619
22f69cbac9e1cafa35b4cf81470425492fd414d6,12.555921640672592,0.5856346754097437,0.524253785610199
2348a5f43e81552e88dd50ddd62a42e632c9d6cb,16.241647746430026,0.7726545778734905,0.46944910287857056
23d21611b46ce63478c1c4d07fe3c966a6f99c5f,10.098079757089739,0.5091109749919722,0.5805873274803162
242592833498f4c62784a4bafddefc11f4ed1015,9.863104953052279,0.4851352331820247,0.6557573676109314
2498048b0b9d1e829b233d51c0f0180fcb82e1cf,14.765837632114087,0.6988576522116244,0.5648519396781921
249f49f5364420321d827ccdc8cd970e87f4c82d,12.122175563918686,0.6914342146620386,0.5319496393203735
24d0346f3fbda0c50773547f75939cc009bcc2ee,12.968924563206524,0.5392892707892795,0.6524566411972046
251157dbeec044e86aa01279175c7c1d09120bcc,12.303154313519293,0.6694868790584915,0.5010887384414673
260194430afd9d32fe67a1696ef87d2f5332b235,11.375803880955706,0.5784859127833996,0.6458487510681152
26128ac9b1de1a60aec2ba876cc069963823ca4a,13.495412322180893,0.5994972873217314,0.4716029763221741
265dd9dfb9fe877457daed5ba556926adff255bf,16.26223268934335,0.7308548632236951,0.4452829658985138
26b393d8fc48ddee63e3bc28dbf2fcfdab9151cc,14.168058424361199,0.7032411675701615,0.46019816398620605
26c7da39d7aef9f8b2f926a711c42ae8ed762223,12.65203707061621,0.6008746772523859,0.5510679483413696
277d2d1d584839d0e5bdd575a5f73aeb2aa03742,14.186974120580862,0.5741899240972712,0.6246651411056519
2786c8c893bf1e1092be75f0223689cc9ea627db,11.367525380310816,0.4766578373028541,0.6160151362419128
283099f1f416edf6d8d4f4ff0492229bc565a159,14.51485290488199,0.6064172377902014,0.5830448865890503
288f836ab4ae7e8f7cbe4cdb040bb7e8f4f93f7a,15.969594710900228,0.5687576127132195,0.4674012064933777
28df520ef18d0cf6b50e483e1052463dafe508ea,12.246140845155391,0.4267687752641269,0.5689913034439087
2933ca8441bf1783c3a24124e53d4501e175395a,10.99348011341511,0.5460251748588084,0.6567614078521729
294f4442a8247940f9b7900f1e6f759378e70e15,12.331119581081422,0.4930991680157725,0.6463644504547119
2951172b3043dd3d5c27336d9ac5ea5ce2751e73,12.969323840757687,0.6279679061650625,0.5605224967002869
298181a84f1979a59a55a763d25ac71b920b5f03,10.847003587683515,0.5156250179932982,0.6373892426490784
298b437f4cf7ee74ccb6d2359bb078f8a170d6f1,11.668558743620217,0.39008622447233776,0.6610339879989624
29cbef6b0b42169fa80a41105518d808bbfd9e64,15.153049466618192,0.559571963783681,0.46609532833099365
29e1e657130125a504ae8a25255af0ba860428a4,14.151264579900271,0.6403364307420263,0.4676412343978882
2a68c5d02528c32a708b1490b7480d8ef8132a83,10.764255300037055,0.6004391824274318,0.6017328500747681
2ae9006f5fb5ef68f20a722c65013991e67cf5f0,12.188628950323888,0.45356083745862685,0.5531050562858582
2b126ea5bb024433478a7fd337b94393d8b63ec5,11.77044346005857,0.40324457569858363,0.662132740020752
2b15249f3b83f6fe01814467d510d81d1801a0a7,10.609231389943442,0.5306387575172702,0.5759446620941162
2b662d171444c9314f17accbbb93d6900c961b2a,11.049797077424216,0.5237521311774896,0.5189729928970337
2b9500be29f9104c9d6f667af4c7c08549a3c572,15.304768608635339,0.6506450981187254,0.489566445350647
2bff5c14e91b82f5478fcdb2009f126533aeca7b,9.608474004721714,0.4948978197612138,0.7060583233833313
2c224b1c432aaa72782a8687fc56d83abd5eaa4c,12.469759298337115,0.5483855647836554,0.5633765459060669
2c5cca5bae4385ad8555a96262f7302488626306,13.30276304269782,0.4819066634263606,0.7037478685379028
2cb1c87ecd2a1cf1ed2be39671f1f84ecbc694c8,14.810398860350197,0.6730065666321697,0.3081599771976471
2cc7211f49d119cfd13b0a8a5d3656a0f8278e01,14.122297105743842,0.5076108092125019,0.5369132161140442
2cf6998f1d4b9796367cd98c488f750492e4191c,13.813958730447006,0.6341064672993227,0.5248019099235535
2d0bd46230b7d4c72b5ff18d819d8371b5455cb4,19.114883077094042,0.584873425081475,0.44842323660850525
2d2659674fbb3b6f3ed50a5fc12f583f013017af,13.902548629152475,0.41903538818272573,0.6360101103782654
2d27accd7ac62af17b982a00b9ba4f53fcf2ad05,10.165010430024266,0.5160946977450396,0.7132390737533569
2df0648956a32ed9b6711d27fa7925b3a260875a,13.927266682180283,0.6411324836985262,0.6182701587677002
2e1b005910cbd60be47bce4392868a9a60bd2d93,15.178961105647717,0.5844647404287594,0.5891775488853455
2eca71276840d3384d2fc8bf3caeddd2f90000eb,11.03518364163592,0.5174069379664771,0.623887300491333
2f6598c0cf99c0ebeb029ffac00e8b0041662ce2,9.852241593718267,0.4472163989056234,0.7315291166305542
2f8878a963f3fd1b2c6ad55a255951c44a224b78,15.028516893880663,0.6811609907217124,0.5914955735206604
2fe5f2ad05effe7bf27759fe4407c84fa71e8a4a,14.84080446920807,0.5878061307221215,0.5745378136634827
2ffcb85d6edc5dc944e9adbeb4953326a567b9fe,11.401410910923712,0.5738122161768292,0.6278563141822815
3018d348d7472b183c522291d93f63ff7b690c57,12.60919957172444,0.46778605087793346,0.6308306455612183
305fa9c3ae5dce18cbdf01d02c9d56aa42d4e558,10.821679591591458,0.49403530365297454,0.6587314605712891
306c8947dd78973fa9c485c9d63b396113d6e10e,11.60731125126091,0.613507093013003,0.6688664555549622
30d1d0b81bc94e8830516edd93f3e1eedfbb30fd,15.131550170507309,0.7383491612296093,0.534369170665741
30e6004ba707516794d33fb9cc7fbb7360972009,12.590365158651961,0.5408622961313325,0.6056928038597107
332097f7748d524bb29fb78fa6a0511e14729495,13.308389198026369,0.6656280959806081,0.4896870255470276
335d3c4304aeb5b29597d6cacf96653236d4ca7e,14.169381134748,0.659036880118271,0.5280826687812805
33a0cd718bbb22ca79e32f5a8127d6c0674f8f90,9.45837525847539,0.547848353717154,0.7667731046676636
33c2ffb222e09537d0f9b139e730a8c56d84afc2,15.08976132414719,0.7387078903687908,0.4213732182979584
340c6c2abad6db6313de7e8fd3365c21b9f7d270,12.763966699439113,0.6011688765321429,0.5263296961784363
344f0c221a41779a17ac47942f5c561926a0d68a,10.786697634968297,0.4806500321000682,0.6477236151695251
34942e34bab3d2758bdae2220b5a61415bb971c5,13.603604252573362,0.3672258214870243,0.5057395100593567
34aeff7c6875e3fce6dc60a13a49e0887fe8499f,13.208109729844537,0.5774743020051482,0.5841700434684753
34b2ba525d7671e3e946009997cfda83a1d62bf3,11.47268574507356,0.5868636494189957,0.5922454595565796
34d1fbd034ba61434c70fd705aaa2c159f33a7da,14.687686114878339,0.5595460394880019,0.5358288288116455
34ec75347be19c6c6c96964fac95fc4779df72a2,12.996979775345581,0.5557030208514135,0.5752590298652649
3585f84546a64323188e32b78e5e90f994fd2373,13.805781159729468,0.5972788679823989,0.5292164087295532
35a1eea51015e1ab2f9028b075fecced3f9fb07b,12.904912549054666,0.5343108047381989,0.5202012062072754
35a4308d930126a47ab71bf2477bc6aa3242793f,12.946914503278304,0.49243857073290503,0.635878324508667
35c092fb97fbf3ec12f6af784219bcdff24d8348,16.677278760969557,0.7310541105910264,0.4261598587036133
35fe53d1aeabe1ad8f1b81f4b142f078c04ff92e,15.160276506743246,0.7637351288928721,0.32289057970046997
36437d07964e85f166e3171cf2577ef001e59a27,10.464922109480039,0.45537872554831954,0.7058369517326355
3644c12a697c0ec0702822979705dc234fdc7d28,15.764292074050852,0.634046561667335,0.49492961168289185
365692b8372e9beb830286ff425541ef485187f1,11.628307413531548,0.5292539882810776,0.5757900476455688
36b1ca6783cb632c13a44a26e264de3e00ee3df8,12.519792669521554,0.510088025422253,0.6122885942459106
36eb3ffea9487d079a21169dabd927dd9fbc2f15,13.371471237809093,0.42501271522345,0.6259787082672119
370d04e277023f11a6a8bd8e772a8243908ca147,14.00533458128788,0.6687861946901462,0.5483010411262512
3714c86974705328cf89d0057a1f35f308e3cf4c,10.876438070246843,0.5477381706894793,0.706348717212677
3720e99404c75bbb7128ee940bc77ecb39183f1c,11.407757590846044,0.5179141597369742,0.6006293892860413
372a4c614aa93247d34426563af02e41372cba6c,11.555123611694471,0.5339296986642533,0.651599645614624
374717e48929801328dae4111dfc3ed1036409b1,11.758077275309528,0.3917551030920512,0.6436347365379333
37c86f29d27e1348db6891a82c50610af9a97074,14.007382851217212,0.6731213997719929,0.41311827301979065
37d9c4fca0213eaec9ea5cd58ade1cd58a006927,12.620154447698773,0.5572957060578985,0.7384507656097412
37efeb5f1bd131a60fafc3a2fe7ec5c607ddda3a,13.306531168710666,0.6000058004446255,0.6066730618476868
381826a99d64b2704ce5f46a8b3e3f3043f96c85,14.526020734370022,0.6168725983453041,0.5003132224082947
382ad81d92732ad3f63a69f4861eeb87a8cc4ef7,12.207699836509986,0.538741637302037,0.6477065086364746
38799c4919ddbdc8397c272e795a546144e7b8d4,11.871830634693385,0.5875170034210192,0.5684647560119629
38814f8c0dce21d10e74be220566cc486e195291,13.72941667977921,0.6849852014131804,0.5141281485557556
38b2db8fe103ea4839e38ce828cbb1441dca7844,13.899439337007333,0.7016944272602464,0.5523865222930908
391633f8b954a4c396369d813512a3a5830607d9,13.141173452134755,0.6012184558680742,0.606180727481842
39968f515f5df08d3f0ac4a1919274744a43508a,13.141726441490446,0.6002818735814384,0.5730867981910706
3a01d0f73cff38130b4296f32bfd6a411058c3cf,15.020914986960994,0.6967678525465328,0.5349125266075134
3a2c85609ed43770dcc7fe08ca1929e433a398d0,13.518923564840733,0.616241002507585,0.4888944923877716
3b09681b9550b67b565fc241889234cd57f5e79c,13.330928966644466,0.6461547272499313,0.5634462237358093
3c05450340285db09fff9200de630f9804d3881c,16.948284060607083,0.8785108805962304,0.4207727611064911
3c0801c6e1e3caebbed08eeadb452ccd3d9df80c,13.971279568701426,0.6391528064045056,0.647124707698822
3c0930a5904768dde21913efd1948886e24598ab,9.695884842030718,0.4328242301558907,0.7132394313812256
3c09921871aba429bb67a30dcc1938ecc6a7e668,13.374977444849595,0.5236903828539775,0.6251116394996643
3c0d507b1344b25f25ae2d82ada88ba2ef392a4e,11.265114475303815,0.615458982285965,0.7282127737998962
3c23f991559b205799ecc3919e50e0ba44ffce10,14.120885890711094,0.5423426625918588,0.5837066173553467
3c6d7ffc388acde8ea4814d617667f10dafe98fa,11.34001644923503,0.5447200126059294,0.5463646054267883
3c7b63b052918f35d1618ce9497941d7b387ce34,14.750794808514183,0.7706112492432741,0.5296054482460022
3c94e1c45d02226676d791b5895876ae2dc72562,14.062180934001908,0.5380387958615683,0.4304944574832916
3c9c334a5622d742bcbaacdc7fd1ecc16e3af259,12.094940957043907,0.48876646963844017,0.648624837398529
3caab01b6a4712047b2499ceb7d4c670fe908090,13.652562754676413,0.6080833317276727,0.5490398406982422
3dc4a48d43e113cf257da259fd06b2aa4ed33a38,12.97466473606384,0.5280416818444927,0.6486322283744812
3dfe41e525c13844ae2bf9408d2553ab0a9ce2d4,12.601824771978071,0.589255759265222,0.5815814733505249
3e4fbc396f1d496c59fdd86c6bb74432df648429,17.971009144660094,0.6232459992446743,0.3107162117958069
3e7d552cdf64fdc42b1c91344d2ad8ad29ee0ad2,13.054059539947712,0.5494238441749834,0.5620100498199463
3e801ce9abac2913f6430b584e9b0a90b8ea6035,14.483197462820103,0.767873301685461,0.4466378092765808
3e8e8ecfc3aa90b456d7fefaa190d1d5171fa9f2,13.620409127949484,0.5627806848666094,0.5960949063301086
3eb551dbef9ab2162476237e0bd8c3cde0f7b12d,10.995339776896977,0.5279609269242194,0.633103609085083
3ed2a747793c6a908be9d07bf4998e5c9f53a2f1,14.114537455841571,0.6525276353683033,0.5318467020988464
3f0f535d435c8a7c4a79a3706d45da37de929988,14.065024255664314,0.5923705833823276,0.5326641201972961
3f1a0a4f65f5358fcb457b13f5f1edf1250b72a2,11.023826333440596,0.6389485234181754,0.6406230926513672
3f200090caa1f6856de582420fa930feafe93ef6,13.791573976419617,0.6772816920761122,0.5543761849403381
3f2cd335974b90c6b28ec14fd4942f0ab48514f2,12.282166653274107,0.6502119722677414,0.5500986576080322
3f5104af8401f6fad4c5a20b3b8bbe165ced4adc,10.890312326795543,0.3703836620381588,0.6839451789855957
3f5f8f71d06408fbe1ca4a8d6dcd811478f79a0e,13.0936531115339,0.5371439674338173,0.697151243686676
3f6acfacc953854e4feba3b9fd329454099a0e6d,10.30451698262112,0.3926030881314267,0.6084153056144714
3f843f75aae2a8225e5ea0d16982653471a9d599,15.766149997738543,0.5486982620663928,0.5341061353683472
3fb755fd3eb82e61a131939d331878c02ef0b929,12.99180314265122,0.5436307882213608,0.598142147064209
3fca8303d042e32c1bc36e8d6a4f7675daca4c55,11.407551931553108,0.5134006327544544,0.5652293562889099
3ffc48a37a3b88ec709ffde3d7ea48e855ed5d62,14.147113873521057,0.6722676190334961,0.5417491793632507
40140e8598fd41b22cfb0678b200ac115da9ebc7,12.416675303538774,0.48375161357309615,0.6242149472236633
408f5917ff5760976d7aa6ecf522ca0113500d9e,11.206352108113162,0.5210425806939946,0.5961097478866577
40ee372a3f399ba1d77f2a5cfa0151cf60fa29d0,15.22805291208109,0.6761119644356436,0.5115444660186768
41a5edb383609bf8255bd323c0217f8f6e1173db,14.766055089226985,0.6279024976762341,0.5332262516021729
